open,high,low,close,volume
115553.81,116483.12,114776.35,116267.57,7908.91
115964.17,116167.43,115901.04,116125.42,4133.22
121012.56,121045.13,120982.87,121013.65,796.92
120052.17,120504.46,119874.03,120427.88,7155.68
119310.96,119910.6,118453.51,119576.84,1591.82
117982.84,118142.07,117935.74,118040.18,9277.55
119238.24,120373.89,118400.92,119808.88,4235.69
118883.92,119652.81,118628.02,119386.61,911.8
117395.26,118205.67,117190.1,117848.02,2361.95
121567.79,121781.64,120825.51,120974.07,8638.92
125049.64,125265.85,124197.21,124420.87,3278.75
122274.1,122995.86,121449.34,122939.21,8577.65
118262.26,118934.31,117910.82,118362.08,1805.64
120996.31,121195.53,120409.14,120758.95,4735.36
119153.61,119301.89,118699.58,119117.52,8794.77
121191.09,121341.73,120817.39,121012.98,579.21
116422.1,116757.13,116049.39,116256.92,3112.34
118033.77,118386.84,117919.31,118343.95,9107.53
115505.98,115579.46,115481.08,115489.09,6005.61
117341.41,117511.83,116861.43,117188.55,7190.7
118196.39,118582.89,117174.91,117233.72,8437.07
114749.64,115447.58,114153.57,115008.76,5283.6
114237.88,114657.24,113961.91,114084.01,8469.12
115532.43,115888.54,115027.38,115661.38,6423.77
116231.4,116547.7,115546.12,115917.9,6887.94
117292.54,117344.66,117200.28,117284.37,1613.26
121736.4,122327.94,120954.32,121932.21,9396.29
117992.91,118673.47,117644.02,118129.78,7981.24
122080.08,122915.1,121615.45,121962.41,2616.54
123055.41,124029.13,121365.5,122229.15,5841.95
119806.91,120194.59,118977.11,120044.22,3827.01
116452.83,117249.75,116158.55,116862.3,6637.98
116316.36,116695.61,116144.07,116431.97,9938.09
118502.97,118747.65,118123.02,118589.8,552.89
118468.83,118846.84,118179.69,118299.14,9529.98
121904.06,122676.87,121004.2,121886.33,816.67
118647.49,119762.54,117176.08,118360.95,4661.57
118590.53,118850.71,118072.37,118344.17,4872.88
116031.27,116363.34,115314.4,115391.74,2760.37
116359.47,116654.57,116187.6,116242.48,5710.32
118396.51,118798.76,117952.31,118315.98,8356.25
116978.82,118022.27,116584.78,117332.16,3010.23
111486.59,111940.3,110401.19,111232.73,797.01
111781.99,112084.62,111050.8,111686.44,6359.61
112919.67,113770.23,112399.01,112673.17,7542.28
113146.29,113646.24,112935.71,113595.5,9549.78
116041.57,117061.74,115715.77,116414.44,1679.29
114071.61,114246.54,113862.09,113932.36,9023.46
115262.18,116363.93,114885.35,115493.73,4873.02
118281.6,118346.28,118181.13,118259.82,2434.01
114117.33,114409.82,113665.79,114064.94,9631.21
114797.49,115166.95,114310.95,114805.57,2460.45
113697.2,114162.52,112464.66,113659.39,7361.1
113627.25,113923.86,113406.25,113485.44,7870.38
114957.76,115440.78,113573.24,114285.92,4362.14
113130.98,113279.85,113088.47,113183.68,6930.85
111480.07,111755.25,111379.49,111665.41,5767.52
111986.11,112416.88,111637.46,111752.85,2001.12
109356.62,109439.92,109252.15,109333.97,7622.89
107010.25,107519.88,106866.99,106970.55,9287.36
108316.55,108551.58,108040.14,108434.71,4937.52
105603.53,106096.24,105295.83,105954.17,9943.67
107218.66,107523.47,106384.9,107376.74,4336.86
108661.31,109033.54,108258.11,108380.91,4849.39
105049.96,105726.97,104213.29,104650.85,6771.59
103372.43,103486.22,102997.05,103243.16,1939.12
105771.57,106065.98,105203.87,105719.16,9029.27
103614.78,104053.84,103236.28,103655.17,8032.6
102471.96,102774.46,102185.78,102702.78,8736.93
103719.59,103976.66,103351.56,103662.15,6134.63
105073.25,105426.09,104907.12,105296.67,8849.1
104865.71,105520.16,104643.82,104777.48,6831.73
103518.46,103707.86,103399.02,103535.85,5164.45
106289.18,106817.68,105230.46,106491.52,9324.73
110184.47,110460.17,110033.13,110205.74,4453.23
112249.44,113106.95,111918.51,112374.27,5055.64
112237.88,113211.31,111755.36,112577.26,1778.48
111247.59,111655.92,110615.89,110768.67,9481.82
109214.79,109472.72,108875.14,108940.0,2288.42
110047.11,110788.71,108872.48,110089.35,2094.02
110856.34,111212.89,110625.32,111021.58,1101.83
114369.7,114507.97,113975.13,114144.84,4588.26
115690.42,116091.35,115333.35,115641.16,2808.78
112092.79,112537.61,111633.09,112176.37,7433.73
114441.78,114677.71,113655.13,114547.66,3144.46
112226.03,112315.95,111892.63,112272.61,7235.63
111647.13,112143.18,110912.51,111421.64,2040.01
112039.38,112217.09,111454.75,111990.34,2376.66
116294.58,116959.85,115559.56,116471.45,8081.12
123769.54,124148.67,123532.84,123727.43,3773.83
125151.47,125668.24,124822.39,125241.17,1206.56
124735.14,125444.83,123917.42,124794.82,9617.9
126223.21,126489.32,125880.34,126141.37,1856.18
128646.6,129611.12,127812.42,128393.38,1586.95
128186.02,128625.78,126995.43,127582.79,3647.98
132124.78,132467.78,131837.24,132176.31,1046.77
132513.8,133354.53,132032.52,132797.73,1640.6
133926.67,135011.55,133647.28,134132.99,8479.8
136082.51,136196.14,135674.1,135932.85,1797.92
137436.05,137608.89,137042.96,137092.59,1203.13
139829.35,140679.79,138705.07,139406.55,8811.58
137756.74,137986.92,137223.91,137699.51,4493.59
136710.77,136971.48,136140.73,136175.72,1655.91
133275.25,133356.42,133019.47,133193.05,5857.02
133880.56,134795.57,133185.65,134377.14,510.91
136371.61,137045.88,135602.32,136484.01,4331.09
137872.47,139110.65,137439.3,137747.23,5944.11
142359.06,142668.45,141267.29,142374.14,9575.49
142878.09,143048.5,142232.84,142372.44,3332.0
143947.1,144488.9,142829.74,144290.89,7674.01
141328.11,141999.33,140726.94,141154.86,1413.73
140420.11,141778.17,139073.2,140076.16,4392.47
141923.45,142298.51,141602.38,142038.73,2309.03
144408.25,144516.75,144342.87,144465.04,4975.43
143654.82,144264.92,143002.62,143630.13,4230.6
143254.96,143541.44,143168.39,143438.82,9799.87
139183.99,139450.91,138148.03,139098.72,9183.23
138327.71,138582.56,138115.44,138119.39,5863.84
141804.86,142248.91,140425.89,140592.78,1847.45
142556.37,143158.85,141510.19,142224.23,5613.87
142871.91,143881.41,142268.88,143662.59,7941.61
143926.63,144231.42,143774.3,143819.97,476.47
144016.26,144206.56,143267.21,143854.67,4396.89
141801.92,142304.21,140812.53,141969.25,522.2
144036.18,144243.69,143924.54,143967.69,2515.18
145107.78,145432.07,145005.11,145194.22,1011.94
146748.37,147171.5,146063.39,146637.5,9609.72
145257.94,145666.8,145005.41,145109.44,1771.4
138534.22,139513.7,138045.65,138874.54,1586.03
141896.72,142539.01,140750.09,141935.76,9723.34
140559.26,140736.78,140284.45,140590.67,5208.08
138104.24,138209.89,138003.2,138178.76,7604.05
140434.24,140569.12,139993.73,140109.06,3340.42
139468.04,139966.85,138695.07,139024.58,5375.32
142056.31,142445.42,140971.24,141985.63,167.85
143748.79,143989.14,143638.6,143751.95,4147.3
146180.09,147457.82,145403.63,145731.61,5595.39
141536.56,141904.82,141405.34,141764.93,5192.66
145140.48,145886.48,144677.9,145215.33,4117.61
146217.06,146402.64,145547.2,145988.6,7900.29
144936.79,145284.56,143720.04,144924.99,5066.24
145069.95,145389.21,144460.5,145355.1,6397.59
139279.84,140595.82,137895.65,140205.94,1927.75
141165.08,141471.02,140548.23,141365.87,8628.85
139013.15,139535.94,138418.65,138469.64,3692.08
134488.61,135389.88,134260.32,134737.42,4872.83
130490.58,130988.72,129990.59,130648.51,3586.73
133473.81,133898.17,132935.14,133569.0,8929.88
131791.9,132395.95,131452.93,131901.36,9017.33
135810.27,137107.31,135194.33,135960.56,2320.42
133999.84,134686.93,133606.12,134517.2,7551.87
129867.19,130316.5,129261.35,129937.27,1118.55
127037.65,127519.05,126843.27,127048.7,395.52
130465.28,130637.67,130168.96,130201.57,8382.18
129698.3,129999.99,129447.85,129808.63,1398.66
128424.88,128523.82,128355.55,128398.16,1632.35
128793.38,129168.44,127980.28,128821.92,6105.22
130280.18,130747.58,129805.91,130127.62,8186.01
132905.73,133610.63,132380.36,133048.72,1977.05
136826.27,136958.71,136473.78,136916.44,1230.5
135535.63,136062.7,135152.46,135944.97,865.49
133087.99,133561.3,131898.23,132353.17,345.98
131304.06,131570.68,131034.74,131271.94,1253.14
131833.57,132478.3,131523.42,131968.42,9432.65
129417.05,129487.92,129324.0,129437.9,1043.3
127524.59,128480.48,126960.31,126973.01,6015.83
127126.65,128295.34,126653.25,127858.75,9217.57
126927.46,127977.76,126573.77,127747.12,6315.42
127496.07,128096.22,127179.94,127843.69,424.18
125704.15,125965.06,125236.39,125917.1,6004.5
125164.44,125555.49,124239.71,125349.46,9040.35
123540.29,123910.46,122602.29,123044.95,3293.33
125097.12,125590.21,124817.24,125247.94,3204.92
127738.38,127916.13,127475.5,127853.73,2563.75
123265.83,123902.14,122940.63,123145.67,5104.89
121188.34,122199.59,119827.67,120868.68,2455.63
117711.51,118046.11,116796.08,117263.1,7265.51
115643.9,116199.1,115483.14,115750.35,6484.13
115809.32,115970.83,115197.56,115568.76,4067.66
112006.41,112319.05,111289.77,112229.65,7253.3
110731.55,111154.71,109921.02,110171.67,1075.11
107799.44,108059.84,107383.81,107970.53,7520.33
108823.95,109148.61,108187.61,108428.91,6068.79
108573.48,108862.24,107441.48,108590.13,6337.82
107070.46,107438.67,106348.94,107033.51,740.17
107342.52,107793.31,107028.01,107422.73,6219.54
106120.04,106365.33,105797.05,106258.96,4991.81
105286.58,106053.43,104770.75,105692.27,4910.04
110031.19,110481.87,108414.15,109240.26,3286.35
112110.19,112238.06,111746.1,112179.83,175.38
109401.64,109745.57,108996.96,109275.31,4284.11
111279.72,111562.28,110709.23,111099.62,4069.07
113129.91,113385.82,112379.04,112913.65,4285.77
110623.42,111361.49,110232.66,110331.85,6158.74
112515.72,113041.16,111879.49,112149.63,3069.07
115791.57,116026.7,115566.54,115610.41,2766.9
113098.62,113162.64,112972.7,113026.41,5028.03
110806.14,111298.74,110438.38,110963.68,5963.94
113384.28,114089.32,112207.27,113233.24,5716.55
113433.07,113947.02,113026.3,113859.41,8828.25
115035.38,115437.13,114889.3,115126.61,7714.53
115788.23,116022.65,115704.03,115922.34,616.68
116552.03,117589.9,116165.37,116839.74,5678.41
113156.79,113848.52,112962.24,113751.73,4236.36
116395.71,116700.31,116066.01,116145.79,3674.41
119301.5,119790.05,118559.01,118874.27,9583.17
117784.24,119063.43,117296.5,118340.78,4622.28
118522.87,118760.78,118211.18,118249.71,7222.41
114473.35,114824.26,114029.19,114640.48,9674.16
115773.97,116182.88,115608.36,115831.03,1594.9
116927.29,117587.29,116403.54,117167.85,640.7
116990.85,117083.6,116816.26,117033.83,3204.84
119204.22,119820.57,119040.33,119677.28,540.0
118885.19,119051.99,118817.67,118889.62,1255.97
120693.64,121055.27,119269.47,120244.03,9917.93
118167.22,118709.8,117202.11,117803.88,9605.77
117668.31,118708.15,116714.28,117760.17,6943.8
117089.46,117553.54,116454.13,117361.31,7554.57
118195.28,118359.86,117796.76,117901.89,1490.87
117101.39,117187.6,116894.98,117042.32,5992.83
116668.39,116926.81,116499.79,116746.27,1628.69
118729.33,118812.94,118647.45,118686.7,3846.02
117308.88,117797.39,116626.36,117661.81,3518.92
113958.01,114276.15,113855.81,113892.92,6178.21
117881.07,118063.25,117279.73,117889.61,888.96
121081.09,121550.43,120681.85,121158.59,1124.27
117755.58,118410.68,117276.28,118039.33,6138.33
120294.6,120540.9,119577.82,119679.38,6397.56
117707.45,118993.33,117229.5,118487.44,3464.84
119151.7,120292.33,118823.28,119123.68,1554.02
119969.29,120311.13,119432.36,119836.58,8872.19
119535.64,119998.52,119185.01,119286.75,624.19
117458.66,117616.66,117153.73,117428.82,7202.02
115485.39,115882.69,115359.15,115818.78,1486.44
113599.41,113819.32,113433.35,113708.11,6410.0
111569.1,112615.64,111027.09,111827.78,6670.19
111858.96,111995.38,111612.43,111688.72,8062.17
109713.93,110392.81,109369.93,110101.04,4010.75
111283.29,111850.83,110770.29,111613.95,315.79
114753.25,115233.9,113676.75,114945.05,8129.39
113963.58,114120.02,113496.18,113623.06,4496.27
114199.01,114354.38,113930.37,114178.46,8486.19
115562.76,116364.98,114886.13,115330.95,7782.25
116361.13,116459.34,116244.35,116431.21,5033.24
116841.23,117515.96,115768.79,116619.72,9994.05
119194.57,119656.28,117977.59,118363.61,4674.54
119867.01,120094.13,119243.02,119517.07,6995.4
116444.34,116664.93,115751.24,116570.58,6731.06
118337.53,118761.72,117408.95,118608.6,5228.86
120660.06,120899.51,120563.17,120725.27,5894.97
118919.97,119066.8,118648.99,118894.38,8006.23
119114.18,119247.46,118819.25,118996.48,5758.97
121219.59,121555.23,120327.02,120634.66,4556.47
120422.18,120602.76,119866.04,120141.71,6654.62
122447.84,123639.22,121229.98,122731.91,451.54
128919.96,129219.33,128483.67,128546.64,1181.02
126509.79,126739.57,126450.27,126538.78,1341.72
122971.04,123151.84,122755.65,123056.32,4315.1
123754.4,124033.71,123492.49,123816.36,8730.57
126179.71,126479.94,125131.29,125615.56,6468.62
125149.15,125186.16,125043.26,125048.12,9728.92
128538.73,128956.1,127657.65,128695.17,495.42
125272.13,125597.04,125172.77,125262.6,7247.87
126848.63,128140.32,125828.7,127011.06,3210.6
125307.63,125633.35,124781.51,125484.74,330.53
129483.97,129899.51,129368.27,129812.4,8276.67
134798.91,135619.68,134373.28,134998.45,1710.67
133339.13,133644.64,132502.54,132942.0,2219.34
131635.23,132192.5,131420.79,131494.11,3470.61
133269.76,133858.75,133093.01,133767.87,7904.74
132245.83,132940.11,131402.9,132745.54,6283.45
133278.78,133535.85,132428.39,132638.25,2722.13
132566.06,132725.87,132191.78,132718.86,1768.04
127955.17,128234.04,126937.81,127636.6,1184.53
127902.44,128061.07,127605.08,127614.04,1583.18
125665.67,125944.12,125426.15,125866.42,8694.64
124899.12,125316.63,123517.26,124637.66,9234.57
128467.11,129168.65,127879.09,128248.74,9682.78
123717.86,125105.24,122753.52,125038.65,8363.85
127082.36,127429.64,126775.73,127084.8,8885.16
126515.81,126969.39,125513.8,126388.47,8179.42
125920.44,126162.69,125191.29,125693.94,9584.75
127688.18,127811.27,127601.0,127693.41,8471.94
128810.93,129318.88,128347.01,128574.62,4673.83
130255.88,130386.92,129884.85,130054.81,3300.22
132188.69,133260.98,131871.6,132586.15,5883.7
131917.49,132220.4,131301.61,131720.87,6121.01
130225.02,130758.37,129747.23,130121.16,5791.65
127274.07,127398.31,127181.89,127310.15,7096.59
125135.72,125953.88,124415.55,125221.22,7019.87
132505.94,132622.87,132409.8,132619.52,963.22
136062.89,136235.41,135736.85,135934.16,2926.67
132731.65,133283.61,131014.32,132274.61,8909.62
128621.69,129144.83,128109.17,128789.29,5941.35
130383.35,130550.78,129993.33,130043.35,3352.39
130833.21,131556.97,129551.17,131479.72,8519.54
132867.85,133171.65,132666.66,132936.21,2565.52
132551.63,132825.98,132213.06,132271.64,4151.08
131871.05,132056.73,131592.43,131952.99,2834.92
132264.71,132870.62,132099.64,132831.48,8726.36
133080.2,133396.15,132834.38,133072.95,7310.06
128241.1,128519.48,127157.64,127179.68,4656.23
126855.12,127170.3,126415.63,126607.88,9329.78
124049.29,124519.79,123734.91,124464.65,9281.7
124547.06,124915.24,124348.79,124913.24,7144.1
132374.15,132731.12,132201.74,132383.7,8930.74
133107.01,134003.42,132399.87,133369.91,7221.99
132342.35,132913.27,132078.64,132546.94,6319.3
135006.29,135525.05,134803.43,135003.84,4265.75
135577.31,136765.97,134722.06,136320.63,2807.35
137752.94,138215.95,137153.52,137479.61,696.55
139178.14,140089.61,138809.74,139161.95,8028.61
144573.46,145444.58,144318.22,144899.72,1309.41
141326.62,141651.42,141234.59,141636.9,4162.46
142277.24,142992.97,141873.89,142992.74,2422.88
139819.94,140748.82,139394.62,140357.73,4600.8
141658.56,142122.84,141148.38,141931.17,3218.34
138797.03,140095.62,137629.48,139337.56,8313.97
138175.64,138674.24,137850.3,138188.4,9783.97
137684.69,138439.99,135921.25,137386.66,9421.39
139852.94,140574.22,139123.05,140081.68,6261.46
142182.79,142900.24,141937.33,142668.86,9794.84
139206.35,139907.88,138780.99,139128.62,4067.15
139569.83,139806.19,138711.92,139295.4,5272.63
137654.16,137922.42,136667.8,137332.5,2642.81
133845.03,134374.6,133556.35,133889.56,8990.03
132776.19,133537.59,132449.34,133321.82,1879.12
132583.5,132689.21,132478.87,132512.61,6143.83
139099.12,139409.43,138802.31,138957.27,8014.6
140228.28,140705.8,139843.72,140174.42,5994.45
136315.76,136482.25,136137.12,136326.31,879.87
134691.64,134913.09,134577.9,134800.07,6153.32
137168.12,137784.76,136941.25,137567.2,7694.09
143647.69,144157.32,143043.93,143326.98,1959.5
139018.26,139147.63,138609.59,138795.03,7395.83
133555.37,134653.03,133122.87,133590.42,8797.92
138622.95,138965.59,138056.98,138602.64,9865.94
139600.68,140119.5,139153.82,139696.53,4159.59
137201.39,137582.97,136971.09,137284.55,349.11
139490.3,139803.62,138716.22,138766.21,4248.88
130992.28,131470.33,130561.66,131465.03,6636.26
131432.8,131492.12,131360.31,131487.05,8924.51
132521.32,133104.61,132012.66,132362.29,9387.25
134914.91,135800.58,134621.65,134822.29,9104.8
132111.1,132159.69,132050.02,132101.86,6613.8
132393.32,132495.69,132309.12,132341.46,6856.98
129831.07,130176.28,129714.74,129905.25,123.6
130526.61,130636.22,130388.52,130581.76,3700.94
127719.76,128963.69,127397.18,128256.5,9077.88
127152.21,127499.09,126985.11,127222.49,6927.21
124571.03,125033.94,123636.93,124701.41,4732.42
125040.43,126558.91,124605.24,126337.83,1132.1
129064.66,129593.97,128309.2,128519.56,2538.53
127968.77,128231.71,127089.38,127929.35,5593.73
127620.27,128725.09,127140.63,128039.98,8985.26
124094.96,124509.31,123755.57,124343.23,1048.54
123662.21,123807.47,123488.02,123610.41,1622.18
123886.54,124522.94,123321.63,123498.65,6584.55
129912.23,130477.59,129155.96,129984.29,3012.08
126714.09,127813.36,125841.72,127106.52,1780.07
130740.1,131861.39,130284.11,130841.36,1866.52
133344.81,133495.61,133293.62,133463.06,4976.87
134742.95,135061.98,134159.06,134225.49,5879.07
139183.21,139753.4,138885.3,138959.95,9053.06
140046.59,140251.68,139548.16,140008.0,5345.19
140941.57,141387.8,140127.92,141111.71,6943.61
140475.56,141044.03,140306.07,140975.9,1888.79
144655.45,145604.62,144207.29,144439.88,7163.26
147631.18,148137.92,147326.88,147621.8,6522.07
145469.7,145833.0,145013.49,145789.29,2240.2
142544.91,142965.01,141627.55,141957.22,6726.84
140592.31,141586.37,140284.9,141395.13,2193.77
139487.48,140264.61,139069.46,139146.84,5976.42
138642.71,139335.17,138129.37,138983.97,6721.61
142638.4,143265.82,142356.48,142437.55,6964.17
141648.59,142141.9,141098.57,141149.05,9101.74
140881.27,141622.57,140178.1,141042.28,9483.59
141092.45,143316.83,139670.92,141220.05,8120.96
143619.13,144684.28,142509.9,143630.49,8799.61
137063.48,137736.85,136588.74,137190.41,291.36
135307.72,135553.03,135140.11,135539.46,3690.41
136088.94,136638.71,135780.72,136125.76,493.25
139595.08,139952.84,139200.82,139406.61,2325.97
137855.24,138354.38,137418.83,138049.06,3879.07
132975.8,133713.68,132632.06,132881.74,8689.0
134324.66,134624.71,134245.97,134541.99,5166.37
131992.55,133089.37,131543.34,132845.79,6523.72
129729.55,129923.17,129673.11,129698.23,3691.87
128200.22,128641.42,127825.96,128091.67,6068.87
127674.32,127864.8,127578.33,127631.75,8173.81
126060.24,126284.48,125875.07,126100.82,3082.29
120254.45,121030.29,119742.23,120550.96,9329.34
123156.67,123984.45,122249.77,122725.86,2211.8
125752.94,126062.47,125216.01,125867.34,9201.08
127587.79,127659.39,127519.66,127520.03,380.15
124716.31,125671.15,124419.43,124631.23,5473.25
124073.36,125090.25,123802.22,124141.45,9853.21
124446.5,125104.2,124125.57,124137.67,6136.81
124870.15,125684.11,124190.66,125636.74,5593.13
126982.94,127639.98,126790.06,127328.67,6856.46
125204.46,126523.18,124337.55,125471.77,2964.09
125768.89,126042.49,125020.77,125690.08,633.76
126471.75,127106.1,126255.75,126852.16,2585.54
130613.53,130716.5,130270.53,130558.33,1844.85
132360.45,132731.06,131435.19,132410.97,9243.34
134526.78,134532.97,134512.4,134513.81,8537.39
134865.6,135234.87,133924.51,134752.78,3245.37
138466.49,138598.4,138422.98,138567.52,8377.09
139681.01,141348.82,138997.48,139716.97,2196.35
137077.07,137619.36,136865.53,137324.77,2075.83
141058.39,141278.8,140978.21,141192.85,7698.6
142871.79,143418.44,142512.46,143177.75,3336.61
141865.62,142079.33,141371.37,141923.39,741.45
140896.42,141584.18,140524.17,140576.56,7227.87
141797.83,142788.68,141272.39,141424.45,9897.05
142392.2,142822.05,141732.34,142748.7,5703.18
143142.49,143430.76,143042.18,143326.24,2710.31
144361.88,144929.16,143957.51,144232.95,3791.77
148823.4,149169.03,148614.03,149151.17,6521.63
152937.6,153419.12,151767.93,152362.52,7043.66
153157.09,153750.93,152542.21,152958.67,8874.69
156047.8,156519.44,155375.01,155853.6,9097.47
152304.84,153067.77,152011.92,152650.73,8626.66
153842.66,154156.74,152862.37,153880.88,6520.06
159533.11,160620.87,158827.45,159464.62,4553.54
158779.49,158944.76,158505.09,158785.15,6825.12
156218.2,156293.3,155962.76,156109.2,6699.0
154109.41,154896.9,153305.4,154088.87,2258.03
150527.47,150979.47,150067.22,150746.27,5124.78
148386.28,149591.64,147939.67,148395.34,2161.33
146984.96,148192.56,146058.36,147310.55,9001.33
142821.4,143511.0,141120.89,143184.18,3300.15
143154.02,144528.93,142616.51,143243.23,8073.72
146350.42,146852.83,144839.13,145842.45,3834.55
143433.76,144182.63,142308.65,143209.25,7660.99
147741.06,148583.18,147044.85,147575.08,2287.03
149559.61,150222.56,148818.29,149097.44,7661.06
152018.83,152476.26,151831.73,152185.49,1877.37
149567.89,150319.13,149197.06,150198.45,4959.09
152783.83,154013.98,152055.63,152780.44,1224.9
149474.94,150464.07,148725.99,149459.2,5326.19
152410.42,152630.71,151751.96,152135.25,8225.07
152704.44,153034.56,152464.86,152673.32,7579.91
154122.07,154853.71,153347.34,154377.93,602.08
150799.93,151065.22,150687.73,150763.65,4972.56
147494.64,148120.64,146374.08,148079.84,8537.03
149932.99,150539.52,149231.87,149863.4,6536.02
147047.62,147280.78,146845.83,147035.93,686.09
148390.55,148684.86,147414.55,148412.8,3323.76
144396.49,144828.22,143202.81,144369.62,5610.21
146359.74,146933.47,145514.39,146833.07,1809.25
143309.21,143460.27,142848.48,143228.25,6850.95
144835.27,145188.35,144422.66,144824.67,6384.98
147203.24,147840.87,145742.3,146651.29,2104.2
144643.67,144704.28,144594.94,144622.31,5548.94
145448.83,146416.49,145122.74,146320.25,8136.01
146852.97,147325.5,145003.58,147097.04,3810.78
145019.67,145651.95,144749.49,145526.51,2545.17
142716.88,143735.96,142165.96,142605.63,7042.08
136785.1,137266.49,136580.88,137022.26,800.96
138146.22,138440.99,137947.65,137994.16,8343.47
133773.36,134019.19,133626.76,133689.29,9440.24
134049.15,134653.32,133278.14,133957.59,9651.39
133300.93,133399.45,132912.01,133265.17,4382.13
134680.76,135411.94,134460.5,135088.62,6269.71
134082.14,134390.87,133463.58,134286.07,8587.91
133255.22,133873.34,133018.65,133414.69,2311.9
135567.36,136448.51,135330.44,135380.88,374.26
136494.07,136910.61,135911.37,136301.62,3907.21
137903.88,138265.54,136955.22,137177.11,8855.27
138665.17,140181.86,137997.13,138478.28,5100.21
134077.37,134333.35,133903.15,134239.26,5349.17
135889.98,137083.31,135375.5,136284.5,6945.59
137915.84,138031.86,137578.83,137967.53,5787.72
135160.49,135449.68,134996.26,135175.94,639.32
134452.35,134616.63,134308.51,134529.58,5652.52
134501.47,134674.64,134016.59,134437.27,6514.79
133956.72,134109.77,133782.94,134089.09,6451.8
135343.61,135459.11,134978.45,134997.84,7310.61
139052.47,139645.81,137215.39,138875.97,5247.21
141899.27,142904.25,140982.83,141894.48,9010.58
138052.82,138276.9,137779.57,138184.74,4696.18
139797.93,140887.74,139241.03,139917.77,5230.05
143928.39,144026.84,143548.17,143650.59,7825.03
144477.84,144909.44,144227.61,144776.26,8349.03
148158.81,148323.67,147824.12,147949.7,6518.78
153572.21,154694.55,152861.32,153918.79,1351.09
156835.4,157689.66,156294.21,157085.54,3386.33
157208.48,158287.64,156824.74,157884.51,299.54
161167.94,161957.12,160256.53,161200.36,3024.95
161218.91,162186.11,160705.18,161683.6,5745.42
161726.08,162855.48,161266.93,161777.06,8071.78
161519.66,163294.29,160621.65,160656.22,5897.93
165596.97,166344.68,165193.19,165695.73,494.96
162343.59,163217.71,161460.87,163000.1,2665.15
167844.28,168741.96,167162.78,168011.92,5822.81
169280.81,169813.99,169107.52,169708.38,7119.57
165027.84,165691.18,164304.55,164975.88,8677.89
166237.22,166337.9,166030.33,166205.44,9679.69
158984.64,159314.01,158590.85,159241.34,8928.69
161157.2,161340.98,160487.29,161249.4,4726.55
164334.62,165308.11,163993.49,164120.39,7494.6
163101.15,163764.17,161606.66,162192.45,2481.23
162816.73,163374.95,162250.84,162609.43,731.92
169370.02,170130.07,168569.53,168980.98,645.18
167104.32,167466.7,166724.93,167288.65,2488.93
163645.07,164549.78,163053.91,163762.52,471.66
167953.76,168675.31,167483.19,168631.71,8517.7
175428.61,175870.38,174820.79,175267.66,4950.22
174209.45,176170.52,173634.02,175298.14,8127.91
178966.52,179590.45,178193.78,178861.82,9404.99
183785.44,183959.18,183483.5,183678.49,9939.69
180759.34,181014.16,180579.47,180969.29,9377.92
178466.17,179596.4,177908.44,179230.88,7193.91
183326.01,185275.2,182374.49,183661.01,4475.6
189152.35,190410.49,188734.97,189868.81,6020.05
191825.51,193424.46,191281.59,192025.27,8183.31
189165.09,190590.25,188554.27,188665.54,8985.79
196119.6,196578.99,195996.37,196182.2,9569.04
194015.14,194297.92,193856.26,194118.48,7333.0
192742.56,193578.9,192221.55,192836.76,5445.54
194408.8,194787.98,192918.87,194176.35,9686.88
202038.83,202508.12,200218.77,200231.39,9590.39
203081.32,204628.9,202378.75,203671.27,4827.77
205638.05,206972.45,204987.27,205381.56,6521.72
208009.97,208864.28,207172.09,207305.12,8111.74
207202.35,208744.29,206574.77,207506.27,4387.48
209675.96,210138.42,209208.99,209843.37,8310.84
199082.23,199553.67,198712.37,199248.12,1203.41
198077.88,198100.88,198062.87,198086.08,4863.4
200157.23,201025.26,198192.61,199061.94,4877.86
194635.53,195273.77,193168.27,194499.38,6878.1
196032.41,196164.73,195526.32,196021.62,1252.49
195077.37,195657.57,194786.59,195239.61,1121.78
203087.83,203562.09,201786.04,202113.9,9015.89
208691.02,210777.4,206406.13,208492.7,3107.04
207158.04,207791.59,206368.28,206571.21,3336.53
205932.14,206195.39,205191.47,205968.69,7790.93
206881.87,207474.84,204945.32,205684.67,4207.6
203668.29,204253.99,202644.52,203847.25,8345.95
203722.61,205094.54,202774.32,204662.74,4074.54
201570.97,202410.61,200751.9,201579.36,7629.94
196910.25,197619.47,195973.83,197041.35,5300.57
199199.44,199783.44,197854.9,199515.05,9364.7
202323.96,203218.97,201010.35,202047.01,3341.15
198796.08,200170.73,197803.63,198817.02,3690.64
202235.37,202990.92,201615.37,202397.14,9702.87
198359.76,199937.47,197887.79,199860.79,7401.5
200622.6,201077.01,199225.59,200892.74,7748.42
203410.4,204841.23,202926.12,204208.85,3030.17
203887.98,204106.66,203622.89,204091.99,5367.24
206041.66,206164.46,205721.15,205968.58,3204.06
203475.33,204109.92,202950.81,203861.81,2672.7
202784.34,203198.17,201904.65,203081.15,5398.89
202675.77,203577.98,200738.24,202265.34,9878.83
199217.08,199909.14,199003.41,199265.43,2224.76
198571.15,199277.13,197999.84,198580.85,2500.95
192826.94,193145.97,192318.15,192450.19,2506.98
190494.68,190725.55,190303.17,190578.99,7937.85
189253.42,189814.33,188628.24,189512.22,5153.77
188713.3,189583.29,187620.87,188560.19,3909.2
